# Time-averaged data for fix rdfout
# TimeStep Number-of-rows
# Row c_myrdf[1] c_myrdf[2] c_myrdf[3]
51000 200
132 7.89 1.07115 108.4
133 7.95 1.07735 111.076
134 8.01 1.06793 113.768
135 8.07 1.04438 116.441
136 8.13 1.02047 119.091
137 8.19 1.02553 121.794
138 8.25 0.993692 124.452
139 8.31 1.00799 127.187
140 8.37 0.977173 129.877
141 8.43 0.968111 132.58
142 8.49 0.957653 135.293
143 8.55 0.954147 138.034
144 8.61 0.948447 140.796
145 8.67 0.941933 143.579
146 8.73 0.941319 146.398
147 8.79 0.9434 149.262
148 8.85 0.940984 152.158
149 8.91 0.927199 155.05
150 8.97 0.941658 158.027
151 9.03 0.942294 161.047
152 9.09 0.938396 164.093
153 9.15 0.951724 167.224
154 9.21 0.965226 170.442
155 9.27 0.973858 173.73
156 9.33 0.966518 177.036
157 9.39 0.994209 180.481
158 9.45 0.994392 183.97
159 9.51 1.00192 187.531
160 9.57 1.01574 191.186
161 9.63 1.01969 194.902
162 9.69 1.0225 198.674
163 9.75 1.02521 202.504
164 9.81 1.04053 206.439
165 9.87 1.05399 210.473
166 9.93 1.0255 214.447
167 9.99 1.04178 218.532
168 10.05 1.04721 222.688
169 10.11 1.06151 226.952
170 10.17 1.04784 231.21
171 10.23 1.026 235.43
172 10.29 1.03542 239.738
173 10.35 1.02953 244.071
174 10.41 1.02089 248.418
175 10.47 1.02111 252.817
176 10.53 1.01299 257.23
177 10.59 1.00836 261.674
178 10.65 0.997833 266.121
179 10.71 1.00963 270.672
180 10.77 0.995336 275.208
181 10.83 0.990023 279.771
182 10.89 0.992448 284.396
183 10.95 0.994591 289.082
184 11.01 0.975761 293.73
185 11.07 0.973685 298.418
186 11.13 0.978911 303.183
187 11.19 0.958767 307.901
188 11.25 0.971451 312.732
189 11.31 0.973347 317.624
190 11.37 0.979558 322.6
191 11.43 0.979508 327.629
192 11.49 0.976862 332.696
193 11.55 0.97807 337.823
194 11.61 0.992192 343.079
195 11.67 0.987024 348.361
196 11.73 0.983204 353.676
197 11.79 0.988198 359.074
198 11.85 0.997282 364.577
199 11.91 1.00168 370.16
200 11.97 0.998203 375.78
141000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00572275 0.0012
40 2.37 0.0570851 0.0138
41 2.43 0.268057 0.076
42 2.49 0.756035 0.2602
43 2.55 1.39949 0.6178
44 2.61 2.15998 1.196
45 2.67 2.60302 1.9252
46 2.73 2.90302 2.7754
47 2.79 2.83312 3.642
48 2.85 2.69066 4.5008
49 2.91 2.52856 5.3422
50 2.97 2.1649 6.0926
51 3.03 1.89208 6.7752
52 3.09 1.66846 7.4012
53 3.15 1.49522 7.9842
54 3.21 1.29068 8.5068
55 3.27 1.12999 8.9816
56 3.33 1.024 9.4278
57 3.39 0.896842 9.8328
58 3.45 0.79237 10.2034
59 3.51 0.776254 10.5792
60 3.57 0.720829 10.9402
61 3.63 0.642735 11.273
62 3.69 0.651907 11.6218
63 3.75 0.634833 11.9726
64 3.81 0.583791 12.3056
65 3.87 0.575345 12.6442
66 3.93 0.571093 12.9908
67 3.99 0.554686 13.3378
68 4.05 0.585849 13.7154
69 4.11 0.577607 14.0988
70 4.17 0.624914 14.5258
71 4.23 0.657945 14.9884
72 4.29 0.702171 15.4962
73 4.35 0.708756 16.0232
74 4.41 0.777274 16.6172
75 4.47 0.780748 17.2302
76 4.53 0.88 17.9398
77 4.59 0.925996 18.7064
78 4.65 0.972636 19.5328
79 4.71 1.02671 20.4278
80 4.77 1.08649 21.3992
81 4.83 1.12141 22.4272
82 4.89 1.15834 23.5156
83 4.95 1.18382 24.6554
84 5.01 1.19984 25.8388
85 5.07 1.2423 27.0936
86 5.13 1.26195 28.3986
87 5.19 1.27149 29.7444
88 5.25 1.29116 31.1428
89 5.31 1.29861 32.5816
90 5.37 1.25846 34.0076
91 5.43 1.2365 35.4402
92 5.49 1.22819 36.8948
93 5.55 1.16427 38.304
94 5.61 1.18689 39.7718
95 5.67 1.12248 41.1898
96 5.73 1.09444 42.6018
97 5.79 1.05411 43.9904
98 5.85 1.00866 45.3468
99 5.91 0.961469 46.6664
100 5.97 0.945525 47.9906
101 6.03 0.913084 49.2952
102 6.09 0.892848 50.5964
103 6.15 0.870533 51.8902
104 6.21 0.84231 53.1666
105 6.27 0.836624 54.459
106 6.33 0.819061 55.7486
107 6.39 0.843141 57.1014
108 6.45 0.821166 58.4438
109 6.51 0.83096 59.8276
110 6.57 0.838845 61.2504
111 6.63 0.847121 62.7136
112 6.69 0.867931 64.24
113 6.75 0.90485 65.86
114 6.81 0.903023 67.5056
115 6.87 0.936818 69.243
116 6.93 0.966663 71.0672
117 6.99 0.978369 72.9456
118 7.05 1.00224 74.903
119 7.11 1.02698 76.943
120 7.17 1.05293 79.07
121 7.23 1.0625 81.2524
122 7.29 1.0741 83.4954
123 7.35 1.09432 85.8184
124 7.41 1.10476 88.202
125 7.47 1.08672 90.5848
126 7.53 1.11264 93.0638
127 7.59 1.10325 95.5612
128 7.65 1.09367 98.0762
129 7.71 1.10642 100.661
130 7.77 1.10221 103.275
131 7.83 1.08381 105.886
132 7.89 1.05913 108.477
133 7.95 1.07815 111.155
134 8.01 1.0297 113.751
135 8.07 1.04641 116.429
136 8.13 1.02393 119.088
137 8.19 1.0099 121.75
138 8.25 1.00663 124.442
139 8.31 0.996788 127.147
140 8.37 0.973831 129.828
141 8.43 0.955649 132.496
142 8.49 0.954193 135.199
143 8.55 0.954216 137.94
144 8.61 0.94728 140.699
145 8.67 0.940308 143.477
146 8.73 0.937245 146.283
147 8.79 0.943004 149.146
148 8.85 0.932666 152.017
149 8.91 0.928546 154.913
150 8.97 0.944442 157.899
151 9.03 0.946976 160.934
152 9.09 0.939074 163.983
153 9.15 0.943213 167.086
154 9.21 0.980887 170.355
155 9.27 0.974094 173.644
156 9.33 0.987275 177.021
157 9.39 0.986301 180.438
158 9.45 1.01143 183.988
159 9.51 1.01689 187.601
160 9.57 1.01568 191.257
161 9.63 1.02249 194.983
162 9.69 1.02201 198.753
163 9.75 1.03549 202.621
164 9.81 1.05962 206.628
165 9.87 1.0426 210.619
166 9.93 1.04712 214.677
167 9.99 1.05422 218.811
168 10.05 1.04379 222.953
169 10.11 1.03512 227.111
170 10.17 1.047 231.366
171 10.23 1.03666 235.629
172 10.29 1.02811 239.907
173 10.35 1.02435 244.218
174 10.41 1.01784 248.553
175 10.47 1.01396 252.92
176 10.53 1.00978 257.32
177 10.59 1.00359 261.742
178 10.65 0.993032 266.168
179 10.71 0.988637 270.624
180 10.77 0.990597 275.139
181 10.83 0.98564 279.682
182 10.89 0.982234 284.259
183 10.95 0.974386 288.85
184 11.01 0.978196 293.509
185 11.07 0.980372 298.23
186 11.13 0.978541 302.993
187 11.19 0.968442 307.758
188 11.25 0.970244 312.583
189 11.31 0.979554 317.507
190 11.37 0.988653 322.529
191 11.43 0.974366 327.531
192 11.49 0.974587 332.587
193 11.55 0.973874 337.692
194 11.61 0.971499 342.838
195 11.67 0.993153 348.152
196 11.73 0.99149 353.513
197 11.79 0.998048 358.964
198 11.85 1.00199 364.493
199 11.91 1.01091 370.128
200 11.97 1.00819 375.804
142000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00286137 0.0006
40 2.37 0.0570851 0.0132
41 2.43 0.234442 0.0676
42 2.49 0.694468 0.2368
43 2.55 1.40731 0.5964
44 2.61 2.14055 1.1694
45 2.67 2.61944 1.9032
46 2.73 2.83746 2.7342
47 2.79 2.92466 3.6288
48 2.85 2.80846 4.5252
49 2.91 2.45523 5.3422
50 2.97 2.12912 6.0802
51 3.03 1.94585 6.7822
52 3.09 1.67486 7.4106
53 3.15 1.53113 8.0076
54 3.21 1.28673 8.5286
55 3.27 1.11761 8.9982
56 3.33 1.01069 9.4386
57 3.39 0.899942 9.845
58 3.45 0.850526 10.2428
59 3.51 0.746922 10.6044
60 3.57 0.698865 10.9544
61 3.63 0.632306 11.2818
62 3.69 0.64032 11.6244
63 3.75 0.600087 11.956
64 3.81 0.61149 12.3048
65 3.87 0.576024 12.6438
66 3.93 0.5734 12.9918
67 3.99 0.584099 13.3572
68 4.05 0.579022 13.7304
69 4.11 0.580921 14.116
70 4.17 0.625206 14.5432
71 4.23 0.633766 14.9888
72 4.29 0.693874 15.4906
73 4.35 0.733233 16.0358
74 4.41 0.77047 16.6246
75 4.47 0.82074 17.269
76 4.53 0.855197 17.9586
77 4.59 0.906911 18.7094
78 4.65 0.966751 19.5308
79 4.71 1.00124 20.4036
80 4.77 1.05607 21.3478
81 4.83 1.10047 22.3566
82 4.89 1.17409 23.4598
83 4.95 1.17032 24.5866
84 5.01 1.22356 25.7934
85 5.07 1.23992 27.0458
86 5.13 1.25247 28.341
87 5.19 1.26771 29.6828
88 5.25 1.26734 31.0554
89 5.31 1.31305 32.5102
90 5.37 1.30858 33.993
91 5.43 1.28138 35.4776
92 5.49 1.23613 36.9416
93 5.55 1.18393 38.3746
94 5.61 1.14419 39.7896
95 5.67 1.14338 41.234
96 5.73 1.10669 42.6618
97 5.79 1.03939 44.031
98 5.85 0.992893 45.3662
99 5.91 0.992654 46.7286
100 5.97 0.928959 48.0296
101 6.03 0.905386 49.3232
102 6.09 0.888731 50.6184
103 6.15 0.861113 51.8982
104 6.21 0.845742 53.1798
105 6.27 0.834423 54.4688
106 6.33 0.823888 55.766
107 6.39 0.833543 57.1034
108 6.45 0.813826 58.4338
109 6.51 0.822793 59.804
110 6.57 0.842147 61.2324
111 6.63 0.869353 62.734
112 6.69 0.869182 64.2626
113 6.75 0.885412 65.8478
114 6.81 0.915864 67.5168
115 6.87 0.932073 69.2454
116 6.93 0.953097 71.044
117 6.99 0.983057 72.9314
118 7.05 1.01391 74.9116
119 7.11 1.01661 76.931
120 7.17 1.04827 79.0486
121 7.23 1.04818 81.2016
122 7.29 1.08253 83.4622
123 7.35 1.09545 85.7876
124 7.41 1.08937 88.138
125 7.47 1.10049 90.551
126 7.53 1.09415 92.9888
127 7.59 1.09786 95.474
128 7.65 1.10462 98.0142
129 7.71 1.09649 100.575
130 7.77 1.0985 103.181
131 7.83 1.09278 105.814
132 7.89 1.09355 108.489
133 7.95 1.05271 111.103
134 8.01 1.05477 113.763
135 8.07 1.06204 116.48
136 8.13 1.01639 119.12
137 8.19 1.01521 121.796
138 8.25 0.995636 124.459
139 8.31 0.988976 127.142
140 8.37 0.992284 129.874
141 8.43 0.970045 132.583
142 8.49 0.966197 135.319
143 8.55 0.949621 138.047
144 8.61 0.958883 140.84
145 8.67 0.944845 143.631
146 8.73 0.922619 146.394
147 8.79 0.928446 149.213
148 8.85 0.931366 152.079
149 8.91 0.917134 154.94
150 8.97 0.942734 157.921
151 9.03 0.931121 160.904
152 9.09 0.939259 163.954
153 9.15 0.962728 167.121
154 9.21 0.967746 170.347
155 9.27 0.97676 173.645
156 9.33 0.981194 177.001
157 9.39 0.982895 180.407
158 9.45 0.996842 183.905
159 9.51 1.01272 187.504
160 9.57 1.02174 191.181
161 9.63 1.0175 194.888
162 9.69 1.0289 198.685
163 9.75 1.04031 202.571
164 9.81 1.04175 206.51
165 9.87 1.0473 210.519
166 9.93 1.04728 214.577
167 9.99 1.05463 218.713
168 10.05 1.05054 222.882
169 10.11 1.05245 227.109
170 10.17 1.04189 231.343
171 10.23 1.03554 235.602
172 10.29 1.02638 239.872
173 10.35 1.02744 244.197
174 10.41 1.02422 248.558
175 10.47 1.0238 252.968
176 10.53 1.00051 257.328
177 10.59 1.00037 261.736
178 10.65 0.990878 266.152
179 10.71 0.991433 270.621
180 10.77 0.98735 275.121
181 10.83 0.988678 279.678
182 10.89 0.986225 284.273
183 10.95 0.984871 288.914
184 11.01 0.97786 293.571
185 11.07 0.97597 298.271
186 11.13 0.978418 303.034
187 11.19 0.975962 307.836
188 11.25 0.983837 312.728
189 11.31 0.973943 317.624
190 11.37 0.969794 322.55
191 11.43 0.963184 327.495
192 11.49 0.996331 332.663
193 11.55 0.980169 337.801
194 11.61 0.98902 343.04
195 11.67 0.987136 348.322
196 11.73 0.992599 353.689
197 11.79 0.996253 359.131
198 11.85 0.985103 364.566
199 11.91 1.00165 370.149
200 11.97 1.00069 375.783
143000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0634278 0.0148
41 2.43 0.268919 0.0772
42 2.49 0.691185 0.2456
43 2.55 1.40888 0.6056
44 2.61 2.09946 1.1676
45 2.67 2.63229 1.905
46 2.73 2.88185 2.749
47 2.79 2.83639 3.6166
48 2.85 2.76334 4.4986
49 2.91 2.48649 5.326
50 2.97 2.23991 6.1024
51 3.03 1.90704 6.7904
52 3.09 1.73669 7.442
53 3.15 1.49368 8.0244
54 3.21 1.26154 8.5352
55 3.27 1.13665 9.0128
56 3.33 1.01528 9.4552
57 3.39 0.907029 9.8648
58 3.45 0.821448 10.249
59 3.51 0.751053 10.6126
60 3.57 0.673706 10.95
61 3.63 0.660889 11.2922
62 3.69 0.626115 11.6272
63 3.75 0.601535 11.9596
64 3.81 0.593257 12.298
65 3.87 0.588938 12.6446
66 3.93 0.575377 12.9938
67 3.99 0.563957 13.3466
68 4.05 0.592676 13.7286
69 4.11 0.583633 14.116
70 4.17 0.605888 14.53
71 4.23 0.636326 14.9774
72 4.29 0.677558 15.4674
73 4.35 0.733233 16.0126
74 4.41 0.746393 16.583
75 4.47 0.815136 17.223
76 4.53 0.857926 17.9148
77 4.59 0.915125 18.6724
78 4.65 0.973577 19.4996
79 4.71 0.990458 20.363
80 4.77 1.07866 21.3274
81 4.83 1.12403 22.3578
82 4.89 1.13642 23.4256
83 4.95 1.20501 24.5858
84 5.01 1.22721 25.7962
85 5.07 1.2619 27.0708
86 5.13 1.28806 28.4028
87 5.19 1.29662 29.7752
88 5.25 1.30224 31.1856
89 5.31 1.28814 32.6128
90 5.37 1.25634 34.0364
91 5.43 1.26066 35.497
92 5.49 1.21283 36.9334
93 5.55 1.19253 38.3768
94 5.61 1.16327 39.8154
95 5.67 1.12944 41.2422
96 5.73 1.10529 42.6682
97 5.79 1.07097 44.079
98 5.85 1.01238 45.4404
99 5.91 0.963946 46.7634
100 5.97 0.931816 48.0684
101 6.03 0.904266 49.3604
102 6.09 0.874047 50.6342
103 6.15 0.855999 51.9064
104 6.21 0.828056 53.1612
105 6.27 0.813838 54.4184
106 6.33 0.828588 55.723
107 6.39 0.829928 57.0546
108 6.45 0.830342 58.412
109 6.51 0.837926 59.8074
110 6.57 0.830709 61.2164
111 6.63 0.837047 62.6622
112 6.69 0.86884 64.1902
113 6.75 0.875358 65.7574
114 6.81 0.903462 67.4038
115 6.87 0.938652 69.1446
116 6.93 0.952461 70.942
117 6.99 0.991391 72.8454
118 7.05 0.999677 74.7978
119 7.11 1.01922 76.8224
120 7.17 1.04105 78.9254
121 7.23 1.06532 81.1136
122 7.29 1.08923 83.3882
123 7.35 1.10544 85.7348
124 7.41 1.10809 88.1256
125 7.47 1.13396 90.612
126 7.53 1.10492 93.0738
127 7.59 1.11094 95.5886
128 7.65 1.11932 98.1626
129 7.71 1.12175 100.783
130 7.77 1.07996 103.345
131 7.83 1.09053 105.972
132 7.89 1.08497 108.626
133 7.95 1.06688 111.276
134 8.01 1.05223 113.928
135 8.07 1.03351 116.573
136 8.13 1.03248 119.255
137 8.19 1.01377 121.927
138 8.25 0.984493 124.56
139 8.31 0.991555 127.25
140 8.37 0.980951 129.951
141 8.43 0.975918 132.676
142 8.49 0.955747 135.383
143 8.55 0.940779 138.085
144 8.61 0.911234 140.74
145 8.67 0.937126 143.508
146 8.73 0.921283 146.267
147 8.79 0.918499 149.055
148 8.85 0.922528 151.895
149 8.91 0.928546 154.791
150 8.97 0.921416 157.704
151 9.03 0.939797 160.716
152 9.09 0.937719 163.76
153 9.15 0.956405 166.907
154 9.21 0.968466 170.135
155 9.27 0.978774 173.44
156 9.33 0.990315 176.827
157 9.39 0.995191 180.275
158 9.45 1.00511 183.802
159 9.51 1.00558 187.376
160 9.57 1.02241 191.055
161 9.63 1.03945 194.843
162 9.69 1.04321 198.692
163 9.75 1.04958 202.612
164 9.81 1.05307 206.595
165 9.87 1.05153 210.62
166 9.93 1.06442 214.744
167 9.99 1.04626 218.847
168 10.05 1.05462 223.033
169 10.11 1.04572 227.233
170 10.17 1.03928 231.456
171 10.23 1.05095 235.778
172 10.29 1.0482 240.139
173 10.35 1.03457 244.494
174 10.41 1.01765 248.828
175 10.47 1.01465 253.198
176 10.53 1.00606 257.582
177 10.59 0.996555 261.973
178 10.65 0.979345 266.338
179 10.71 0.98917 270.796
180 10.77 0.981207 275.269
181 10.83 0.977481 279.774
182 10.89 0.977684 284.33
183 10.95 0.98555 288.973
184 11.01 0.967615 293.582
185 11.07 0.964797 298.228
186 11.13 0.968639 302.943
187 11.19 0.966369 307.698
188 11.25 0.956933 312.457
189 11.31 0.955998 317.262
190 11.37 0.971999 322.199
191 11.43 0.983132 327.246
192 11.49 0.97771 332.318
193 11.55 0.988525 337.5
194 11.61 0.978938 342.685
195 11.67 0.980296 347.931
196 11.73 0.991638 353.293
197 11.79 0.999842 358.754
198 11.85 1.01073 364.331
199 11.91 1.00638 369.94
200 11.97 1.01625 375.662
144000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00572275 0.0012
40 2.37 0.0543667 0.0132
41 2.43 0.249095 0.071
42 2.49 0.711707 0.2444
43 2.55 1.4441 0.6134
44 2.61 2.05015 1.1622
45 2.67 2.60445 1.8918
46 2.73 2.81493 2.7162
47 2.79 2.93905 3.6152
48 2.85 2.78841 4.5052
49 2.91 2.52796 5.3464
50 2.97 2.17297 6.0996
51 3.03 1.94585 6.8016
52 3.09 1.69351 7.437
53 3.15 1.4665 8.0088
54 3.21 1.3213 8.5438
55 3.27 1.14379 9.0244
56 3.33 1.02492 9.471
57 3.39 0.92873 9.8904
58 3.45 0.828717 10.278
59 3.51 0.759316 10.6456
60 3.57 0.681293 10.9868
61 3.63 0.641576 11.319
62 3.69 0.611537 11.6462
63 3.75 0.580905 11.9672
64 3.81 0.58344 12.3
65 3.87 0.559032 12.629
66 3.93 0.574059 12.9774
67 3.99 0.546054 13.319
68 4.05 0.5663 13.684
69 4.11 0.603821 14.0848
70 4.17 0.604132 14.4976
71 4.23 0.66022 14.9618
72 4.29 0.678111 15.4522
73 4.35 0.727316 15.993
74 4.41 0.762095 16.5754
75 4.47 0.824306 17.2226
76 4.53 0.855693 17.9126
77 4.59 0.915125 18.6702
78 4.65 0.966515 19.4914
79 4.71 1.04713 20.4042
80 4.77 1.05965 21.3516
81 4.83 1.10898 22.3682
82 4.89 1.1709 23.4684
83 4.95 1.19441 24.6184
84 5.01 1.22884 25.8304
85 5.07 1.26032 27.1034
86 5.13 1.25905 28.4054
87 5.19 1.29738 29.7786
88 5.25 1.27491 31.1594
89 5.31 1.27514 32.5722
90 5.37 1.2957 34.0404
91 5.43 1.25186 35.4908
92 5.49 1.23056 36.9482
93 5.55 1.19699 38.397
94 5.61 1.16618 39.8392
95 5.67 1.11377 41.2462
96 5.73 1.08266 42.643
97 5.79 1.04668 44.0218
98 5.85 1.02636 45.402
99 5.91 0.974876 46.74
100 5.97 0.955807 48.0786
101 6.03 0.894607 49.3568
102 6.09 0.889829 50.6536
103 6.15 0.859767 51.9314
104 6.21 0.833467 53.1944
105 6.27 0.81824 54.4584
106 6.33 0.827953 55.762
107 6.39 0.804126 57.0522
108 6.45 0.814438 58.3836
109 6.51 0.836845 59.7772
110 6.57 0.834836 61.1932
111 6.63 0.837974 62.6406
112 6.69 0.85906 64.1514
113 6.75 0.885971 65.7376
114 6.81 0.903682 67.3844
115 6.87 0.942318 69.132
116 6.93 0.974718 70.9714
117 6.99 0.972744 72.839
118 7.05 1.01954 74.8302
119 7.11 1.02466 76.8656
120 7.17 1.04253 78.9716
121 7.23 1.05373 81.136
122 7.29 1.08243 83.3964
123 7.35 1.10883 85.7502
124 7.41 1.10902 88.143
125 7.47 1.13433 90.6302
126 7.53 1.11058 93.1046
127 7.59 1.11474 95.628
128 7.65 1.10584 98.171
129 7.71 1.10017 100.741
130 7.77 1.10955 103.373
131 7.83 1.08481 105.986
132 7.89 1.06559 108.593
133 7.95 1.06728 111.244
134 8.01 1.06516 113.929
135 8.07 1.02984 116.564
136 8.13 1.0304 119.241
137 8.19 0.998592 121.873
138 8.25 1.00237 124.553
139 8.31 0.98846 127.236
140 8.37 0.965185 129.893
141 8.43 0.964745 132.587
142 8.49 0.952146 135.283
143 8.55 0.937019 137.975
144 8.61 0.93348 140.694
145 8.67 0.933876 143.453
146 8.73 0.921484 146.212
147 8.79 0.936944 149.057
148 8.85 0.932276 151.926
149 8.91 0.932521 154.835
150 8.97 0.930778 157.778
151 9.03 0.932619 160.766
152 9.09 0.954351 163.865
153 9.15 0.967044 167.046
154 9.21 0.965346 170.264
155 9.27 0.973561 173.551
156 9.33 0.985696 176.923
157 9.39 0.987109 180.343
158 9.45 1.00334 183.863
159 9.51 0.998317 187.411
160 9.57 1.01524 191.065
161 9.63 1.03726 194.845
162 9.69 1.04727 198.709
163 9.75 1.04449 202.61
164 9.81 1.05735 206.609
165 9.87 1.04537 210.61
166 9.93 1.04836 214.672
167 9.99 1.05223 218.799
168 10.05 1.05281 222.977
169 10.11 1.04279 227.165
170 10.17 1.0566 231.459
171 10.23 1.04201 235.744
172 10.29 1.03239 240.04
173 10.35 1.03114 244.38
174 10.41 1.03352 248.781
175 10.47 1.01243 253.142
176 10.53 1.00914 257.539
177 10.59 0.992335 261.912
178 10.65 0.997833 266.359
179 10.71 0.986507 270.806
180 10.77 0.989017 275.313
181 10.83 0.976787 279.815
182 10.89 0.974251 284.355
183 10.95 0.972008 288.935
184 11.01 0.966944 293.541
185 11.07 0.966832 298.196
186 11.13 0.960668 302.872
187 11.19 0.979457 307.692
188 11.25 0.955927 312.446
189 11.31 0.962882 317.285
190 11.37 0.979401 322.261
191 11.43 0.971989 327.25
192 11.49 0.979098 332.33
193 11.55 0.978795 337.46
194 11.61 0.990606 342.707
195 11.67 0.984071 347.973
196 11.73 0.996299 353.36
197 11.79 0.999915 358.822
198 11.85 1.0075 364.381
199 11.91 1.00545 369.985
200 11.97 1.01408 375.694
145000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00667654 0.0014
40 2.37 0.0588973 0.0144
41 2.43 0.268919 0.0768
42 2.49 0.719916 0.2522
43 2.55 1.41279 0.6132
44 2.61 2.12711 1.1826
45 2.67 2.60873 1.9134
46 2.73 2.88253 2.7576
47 2.79 2.91158 3.6482
48 2.85 2.71885 4.516
49 2.91 2.46906 5.3376
50 2.97 2.19259 6.0976
51 3.03 1.90538 6.785
52 3.09 1.68392 7.4168
53 3.15 1.43521 7.9764
54 3.21 1.33118 8.5154
55 3.27 1.1357 8.9926
56 3.33 1.0364 9.4442
57 3.39 0.900828 9.851
58 3.45 0.813751 10.2316
59 3.51 0.748162 10.5938
60 3.57 0.70206 10.9454
61 3.63 0.63501 11.2742
62 3.69 0.647048 11.6204
63 3.75 0.612031 11.9586
64 3.81 0.595011 12.298
65 3.87 0.548158 12.6206
66 3.93 0.560877 12.961
67 3.99 0.591132 13.3308
68 4.05 0.592055 13.7124
69 4.11 0.604725 14.1138
70 4.17 0.630475 14.5446
71 4.23 0.633197 14.9898
72 4.29 0.695257 15.4926
73 4.35 0.73162 16.0366
74 4.41 0.75974 16.6172
75 4.47 0.806475 17.2504
76 4.53 0.851725 17.9372
77 4.59 0.91754 18.6968
78 4.65 0.971223 19.522
79 4.71 1.00377 20.397
80 4.77 1.07374 21.357
81 4.83 1.11705 22.381
82 4.89 1.15515 23.4664
83 4.95 1.16408 24.5872
84 5.01 1.25276 25.8228
85 5.07 1.24606 27.0814
86 5.13 1.26949 28.3942
87 5.19 1.28642 29.7558
88 5.25 1.26771 31.1288
89 5.31 1.27966 32.5466
90 5.37 1.27911 33.996
91 5.43 1.24789 35.4418
92 5.49 1.25217 36.9248
93 5.55 1.23384 38.4182
94 5.61 1.16069 39.8536
95 5.67 1.10775 41.253
96 5.73 1.09816 42.6698
97 5.79 1.02603 44.0214
98 5.85 0.988134 45.3502
